,Unnamed: 0,movieId,title,genres,imdbId,tmdbId,poster,desciption
2936,2936,3066,Tora! Tora! Tora! (1970),Action|Drama|War,66473,11165.0,https://image.tmdb.org/t/p/w500/aRR16lO2p2LXpxkEJUUW7LrgOLj.jpg,"In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War."
2937,2937,3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,95675,4203.0,https://image.tmdb.org/t/p/w500/8C5FJlUo96pj1xAs2BKnB58PYzi.jpg,"Pepa resolves to kill herself with a batch of sleeping-pill-laced gazpacho after her lover leaves her. Fortunately, she is interrupted by a deliciously chaotic series of events."
2938,2938,3068,"Verdict, The (1982)",Drama|Mystery,84855,24226.0,https://image.tmdb.org/t/p/w500/bAe0telFqAzdV8a7aUiIBMEy9d8.jpg,"Frank Galvin is a down-on-his-luck lawyer and reduced to drinking and ambulance chasing, when a former associate reminds him of his obligations in a medical malpractice suit by serving it to Galvin on a silver platter—all parties are willing to settle out of court. Blundering his way through the preliminaries, Galvin suddenly realizes that the case should actually go to court—to punish the guilty, to get a decent settlement for his clients... and to restore his standing as a lawyer."
2939,2939,3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,68528,88875.0,https://image.tmdb.org/t/p/w500/hFGpoV5hDewXyBvjd44ajO58Sxw.jpg,"Middle-aged widow Beatrice Hunsdorfer and her daughters Ruth and Matilda are struggling to survive in a society they barely understand. Beatrice dreams of opening an elegant tea room but does not have the wherewithal to achieve her lofty goal. Epileptic Ruth is a rebellious adolescent, while shy but highly intelligent and idealistic Matilda seeks solace in her pets and school projects, including one designed to show how small amounts of radium affect marigolds."
2940,2940,3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,86856,11379.0,https://image.tmdb.org/t/p/w500/l9NDh3IYPAmSYjqMcxPfUh83Xwm.jpg,"Adventurer/surgeon/rock musician Buckaroo Banzai and his band of men, the Hong Kong Cavaliers, take on evil alien invaders from the 8th dimension."
2941,2941,3071,Stand and Deliver (1988),Comedy|Drama,94027,29154.0,https://image.tmdb.org/t/p/w500/A9pfzwk02iNl6i9wyk8lNcBkvc.jpg,"Jaime Escalante is a mathematics teacher in a school in a hispanic neighbourhood. Convinced that his students have potential, he adopts unconventional teaching methods to try and turn gang members and no-hopers into some of the country's top algebra and calculus students."
2942,2942,3072,Moonstruck (1987),Comedy|Romance,93565,2039.0,https://image.tmdb.org/t/p/w500/2mnVWpvsHEHHnfvLn1NXYVvBGl5.jpg,"37-year-old Italian-American widow Loretta Castorini believes she is unlucky in love, and so accepts a marriage proposal from her boyfriend Johnny, even though she doesn't love him. When she meets his estranged younger brother Ronny, an emotional and passionate man, she finds herself drawn to him. She tries to resist, but Ronny, who blames his brother for the loss of his hand, has no scruples about aggressively pursuing her while Johnny is out of the country. As Loretta falls for Ronny, she learns that she's not the only one in her family with a secret romance."
2943,2943,3073,"Sandpiper, The (1965)",Drama|Romance,59674,77915.0,https://image.tmdb.org/t/p/w500/cOEIl9QjFe6Pt5W7hbkt2Hy7EfX.jpg,"A free-spirited single mother forms a connection with the wedded headmaster of an Episcopalian boarding school in Monterey, California."
2944,2944,3074,Jeremiah Johnson (1972),Western,68762,11943.0,https://image.tmdb.org/t/p/w500/732cOohUbdH3FCo7lPbYVtbgUot.jpg,A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by Indians when he proves to be the match of their warriors in one-to-one combat on the early frontier.
2945,2945,3075,Repulsion (1965),Drama|Horror,59646,11481.0,https://image.tmdb.org/t/p/w500/dtyCKEPLqv9wxyVazL4b843vtUb.jpg,"Beautiful young manicurist Carole suffers from androphobia (the pathological fear of interaction with men). When her sister and roommate, Helen, leaves their London flat to go on an Italian holiday with her married boyfriend, Carole withdraws into her apartment. She begins to experience frightful hallucinations, her fear gradually mutating into madness."
2946,2946,3076,Irma la Douce (1963),Comedy,57187,2690.0,https://image.tmdb.org/t/p/w500/5TgL8ql6WwXWmX4EvBL4geJ7gx5.jpg,"When a naive policeman falls in love with a prostitute, he doesn’t want her seeing other men and creates an alter ego who’s to be her only customer."
2947,2947,3077,42 Up (1998),Documentary,164312,20565.0,https://image.tmdb.org/t/p/w500/fcOziYVE7iGW3H7tM4yLod4ExvK.jpg,Director Michael Apted revisits the same group of British-born adults after a 7 year wait. The subjects are interviewed as to the changes that have occurred in their lives during the last seven years.
2948,2948,3078,Liberty Heights (1999),Drama,165859,27141.0,https://image.tmdb.org/t/p/w500/pFcUURqmwvvyq0eFzvDun8daPMX.jpg,"This semi-autobiographical film by Barry Levinson follows various members of the Kurtzman clan, a Jewish family living in suburban Baltimore during the 1950s. As teenaged Ben completes high school, he falls for Sylvia, a black classmate, creating inevitable tensions. Meanwhile, Ben's brother, Van, attends college and becomes smitten with a mysterious woman while their father tries to maintain his burlesque business."
2949,2949,3079,Mansfield Park (1999),Comedy|Drama|Romance,178737,10399.0,https://image.tmdb.org/t/p/w500/8wmitt5MhUovjDzxhVfWIifnnnV.jpg,"Fanny, born into a poor family, is sent away to live with wealthy uncle Sir Thomas, his wife and their four children, where she'll be brought up for a proper introduction to society. She is treated unfavorably by her relatives, except for her cousin Edmund, whom she grows fond of. However, Fanny's life is thrown into disarray with the arrival of worldly Mary Crawford and her brother Henry."
2950,2950,3080,"Goodbye, 20th Century (1998)",Drama|Sci-Fi,179196,90762.0,https://image.tmdb.org/t/p/w500/tlCc978IDqGL24Gwtmm9KRF79n.jpg,"In the year 2019, after global destruction and descent into savagery, the immortal Kuzman tried to discover his destiny in order to learn how to die. As he enters the whirling circles of time, we discover the blasphemy of our century, and how it is to close its circle."
2951,2951,3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,162661,2668.0,https://image.tmdb.org/t/p/w500/1GuK965FLJxqUw9fd1pmvjbFAlv.jpg,"Skeptical young detective Ichabod Crane gets transferred to the hamlet of Sleepy Hollow, New York, where he is tasked with investigating the decapitations of three people – murders the townsfolk attribute to a legendary specter, The Headless Horseman."
2952,2952,3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,143145,36643.0,https://image.tmdb.org/t/p/w500/wCb2msgoZPK01WIqry24M4xsM73.jpg,"Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to protect a beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance."
2953,2953,3083,All About My Mother (Todo sobre mi madre) (1999),Drama,185125,99.0,https://image.tmdb.org/t/p/w500/hjQhzhkGYXPNM96k0mOgob6HMmn.jpg,"Following the tragic death of her teenage son, Manuela travels from Madrid to Barcelona in an attempt to contact the long-estranged father the boy never knew. She reunites with an old friend, an outspoken transgender sex worker, and befriends a troubled actress and a pregnant, HIV-positive nun."
2954,2954,3084,Home Page (1999),Documentary,144969,159569.0,https://image.tmdb.org/t/p/w500/eILODKQ3qcFcRcmhNolh3YvWvBU.jpg,"A look at the early days of online culture as personified by college student Justin Hall, now acknowleged as the web’s first blogger."
2955,2955,3085,"Living Dead Girl, The (Morte Vivante, La) (1982)",Horror,84357,77010.0,https://image.tmdb.org/t/p/w500/42tNjk8Y9tqu1ooIzPO7UwuviEq.jpg,"A toxic spill revives a beautiful, dead heiress who, with the help of her childhood friend, must quench her insatiable thirst for blood."
2956,2956,3086,March of the Wooden Soldiers (a.k.a. Babes in Toyland) (1934),Children|Comedy|Fantasy,24852,25898.0,https://image.tmdb.org/t/p/w500/iN8B54ymwiLJmnbz5iluqbsit1e.jpg,"Ollie Dee and Stannie Dum try to borrow money from their employer, the toymaker, to pay off the mortgage on Mother Peep's shoe and keep it and Little Bo Peep from the clutches of the evil Barnaby. When that fails, they trick Barnaby, enraging him."
2957,2957,3087,Scrooged (1988),Comedy|Fantasy|Romance,96061,9647.0,https://image.tmdb.org/t/p/w500/uO0znfB2ZzTXA1IS7jkrjNbpkYK.jpg,"Frank Cross is a wildly successful television executive whose cold ambition and curmudgeonly nature has driven away the love of his life. But after firing a staff member on Christmas Eve, Frank is visited by a series of ghosts who give him a chance to re-evaluate his actions and right the wrongs of his past."
2958,2958,3088,Harvey (1950),Comedy|Fantasy,42546,11787.0,https://image.tmdb.org/t/p/w500/dgd82hYmpiXDM1G867HqNaWe8wj.jpg,"The story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places."
2959,2959,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,40522,5156.0,https://image.tmdb.org/t/p/w500/rLpveWO1hTNYF9LUZJZgTdq5nyf.jpg,"Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets stolen. His job is doomed unless he can find the thief. With the help of his son, Antonio combs the city, becoming desperate for justice."
2960,2960,3090,Matewan (1987),Drama,93509,24276.0,https://image.tmdb.org/t/p/w500/cESTph19WGOoOPjpqjyl7mPdL3T.jpg,"Filmed in the coal country of West Virginia, ""Matewan"" celebrates labor organizing in the context of a 1920s work stoppage. Union organizer, Joe Kenehan, a scab named ""Few Clothes"" Johnson and a sympathetic mayor and police chief heroically fight the power represented by a coal company and Matewan's vested interests so that justice and workers' rights need not take a back seat to squalid working conditions, exploitation and the bottom line."
2961,2961,3091,Kagemusha (1980),Drama|War,80979,11953.0,https://image.tmdb.org/t/p/w500/fJgqj9s8HNZz9zwX6femVJn8HEB.jpg,"Akira Kurosawa's lauded feudal epic presents the tale of a petty thief who is recruited to impersonate Shingen, an aging warlord, in order to avoid attacks by competing clans. When Shingen dies, his generals reluctantly agree to have the impostor take over as the powerful ruler. He soon begins to appreciate life as Shingen, but his commitment to the role is tested when he must lead his troops into battle against the forces of a rival warlord."
2962,2962,3092,"47 Samurai (Chûshingura) (Loyal 47 Ronin, The) (1962)",Drama,55850,44662.0,https://image.tmdb.org/t/p/w500/Ac9n6tJOhfLz9SYaoMKkMJaoLQd.jpg,"After their lord is tricked into committing ritual suicide, forty-seven samurai warriors await the chance to avenge their master and reclaim their honor."
2963,2963,3093,McCabe & Mrs. Miller (1971),Drama|Western,67411,29005.0,https://image.tmdb.org/t/p/w500/eQ9hDaTNpZ4wb7FWdqoJcOCJBve.jpg,"A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene."
2964,2964,3094,Maurice (1987),Drama|Romance,93512,26371.0,https://image.tmdb.org/t/p/w500/4MI2y8XViPrDiKs1p0QC4bTeZzf.jpg,"After his lover rejects him, Maurice attempts to come to terms with his sexuality within the restrictiveness of Edwardian society."
2965,2965,3095,"Grapes of Wrath, The (1940)",Drama,32551,596.0,https://image.tmdb.org/t/p/w500/eUcxMVBIA0Jg8l1RGUqycrc3eIQ.jpg,"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncle’s farm, and joins them the next day as they head for California and a new life... Hopefully."
2966,2966,3096,My Man Godfrey (1957),Comedy,50738,52470.0,https://image.tmdb.org/t/p/w500/9qXWyhDDoQH2WEc3KecjRmu6QC.jpg,"The eccentric Bullock household again need a new butler. Daughter Irene encounters bedraggled Godfrey Godfrey at the docks and, fancying him and noticing his obviously good manners, gets him the job. He proves a great success, but keeps his past to himself. When an old flame turns up Irene's sister Cordelia starts making waves."
2967,2967,3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,33045,20334.0,https://image.tmdb.org/t/p/w500/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal."
2968,2968,3098,"Natural, The (1984)",Drama,87781,11393.0,https://image.tmdb.org/t/p/w500/fwn1gYeOkS1XHKVFdNorKSIpix8.jpg,An unknown middle-aged batter named Roy Hobbs with a mysterious past appears out of nowhere to take a losing 1930s baseball team to the top of the league.
2969,2969,3099,Shampoo (1975),Comedy|Drama|Romance,73692,31121.0,https://image.tmdb.org/t/p/w500/6jmFvXPV6OhtX3AkAVnH7rwdeUJ.jpg,A Beverly Hills hairdresser runs around town on the eve of the 1968 presidential election trying to make heads or tails of his financial and romantic entanglements. His attempts to gather the money to open his own salon are continually side-tracked by the distractions presented by his many lovers.
